24 55
25 55
26 55
27 55
24 54
25 54
26 54
27 54
28 54
29 54
25 53
26 53
27 53
28 53
29 53
30 53
31 53
25 52
26 52
27 52
28 52
29 52
30 52
31 52
25 51
26 51
27 51
28 51
29 51
30 51
31 51
32 51
26 50
27 50
28 50
29 50
30 50
31 50
32 50
33 50
26 49
27 49
28 49
29 49
30 49
31 49
32 49
33 49
26 48
27 48
28 48
29 48
30 48
31 48
32 48
33 48
25 47
26 47
27 47
28 47
29 47
30 47
31 47
32 47
33 47
25 46
26 46
27 46
28 46
29 46
30 46
31 46
32 46
33 46
25 45
26 45
27 45
28 45
29 45
30 45
31 45
32 45
33 45
25 44
26 44
27 44
28 44
29 44
30 44
31 44
32 44
33 44
24 43
25 43
26 43
27 43
28 43
29 43
30 43
31 43
32 43
24 42
25 42
26 42
27 42
28 42
29 42
30 42
31 42
32 42
23 41
24 41
25 41
26 41
27 41
28 41
29 41
30 41
31 41
23 40
24 40
25 40
26 40
27 40
28 40
29 40
30 40
31 40
22 39
23 39
24 39
25 39
26 39
27 39
28 39
29 39
30 39
31 39
22 38
23 38
24 38
25 38
26 38
27 38
28 38
29 38
30 38
21 37
22 37
23 37
24 37
25 37
26 37
27 37
28 37
29 37
30 37
21 36
22 36
23 36
24 36
25 36
26 36
27 36
28 36
29 36
20 35
21 35
22 35
23 35
24 35
25 35
26 35
27 35
28 35
29 35
19 34
20 34
21 34
22 34
23 34
24 34
25 34
26 34
27 34
28 34
19 33
20 33
21 33
22 33
23 33
24 33
25 33
26 33
27 33
28 33
18 32
19 32
20 32
21 32
22 32
23 32
24 32
25 32
26 32
27 32
28 32
29 32
30 32
18 31
19 31
20 31
21 31
22 31
23 31
24 31
25 31
26 31
27 31
28 31
29 31
30 31
31 31
32 31
17 30
18 30
19 30
20 30
21 30
22 30
23 30
24 30
25 30
26 30
27 30
28 30
29 30
30 30
31 30
32 30
33 30
34 30
16 29
17 29
18 29
19 29
20 29
21 29
22 29
23 29
24 29
25 29
26 29
27 29
28 29
29 29
30 29
31 29
32 29
33 29
34 29
35 29
36 29
16 28
17 28
18 28
19 28
20 28
21 28
22 28
23 28
24 28
25 28
27 28
28 28
29 28
30 28
31 28
32 28
33 28
34 28
35 28
36 28
37 28
15 27
16 27
17 27
18 27
19 27
20 27
21 27
22 27
23 27
24 27
28 27
29 27
30 27
31 27
32 27
33 27
34 27
35 27
36 27
37 27
38 27
39 27
15 26
16 26
17 26
18 26
19 26
20 26
21 26
22 26
23 26
29 26
30 26
31 26
32 26
33 26
34 26
35 26
36 26
37 26
38 26
39 26
40 26
14 25
15 25
16 25
17 25
18 25
19 25
20 25
21 25
22 25
23 25
30 25
31 25
32 25
33 25
34 25
35 25
36 25
37 25
38 25
39 25
40 25
41 25
42 25
13 24
14 24
15 24
16 24
17 24
18 24
19 24
20 24
21 24
22 24
31 24
32 24
33 24
34 24
35 24
36 24
37 24
38 24
39 24
40 24
41 24
42 24
43 24
12 23
13 23
14 23
15 23
16 23
17 23
18 23
19 23
20 23
21 23
22 23
32 23
33 23
34 23
